DateTime,USEP (Milligrams of gold/MWh),DEMAND (MW),SOLAR(MW)
2018-09-01 00:30:00,446.3352502017757,5516.442,0
2018-09-01 01:00:00,422.2755246166264,5410.561,0
2018-09-01 01:30:00,419.6781678773205,5280.854,0
2018-09-01 02:00:00,441.3228073715362,5197.666,0
2018-09-01 02:30:00,432.20927495291903,5130.163,0
2018-09-01 03:00:00,415.8960519235943,5066.259,0
2018-09-01 03:30:00,406.0534369114878,5023.199,0
2018-09-01 04:00:00,393.8868711326338,4986.058,0
2018-09-01 04:30:00,393.8413034705408,4959.921,0
2018-09-01 05:00:00,392.1097323110035,4961.68,0
2018-09-01 05:30:00,394.7526567124025,5008.15,0
2018-09-01 06:00:00,404.2762980898575,5068.456,0
2018-09-01 06:30:00,414.9846986817325,5143.468,0
2018-09-01 07:00:00,415.9871872477806,5198.57,0
2018-09-01 07:30:00,413.7543718052193,5280.595,0
2018-09-01 08:00:00,415.212536992198,5461.811,0
2018-09-01 08:30:00,452.5324522464353,5677.022,0
2018-09-01 09:00:00,462.6029055690073,5845.928,0
2018-09-01 09:30:00,483.6551654560129,5957.022,0
2018-09-01 10:00:00,513.7753900995426,6057.406,0
2018-09-01 10:30:00,559.6620258272801,6141.255,0
2018-09-01 11:00:00,559.7075934893732,6173.391,0
2018-09-01 11:30:00,568.3654492870595,6173.123,0
2018-09-01 12:00:00,540.2502017756256,6144.023,0
2018-09-01 12:30:00,516.6461528114071,6090.511,0
2018-09-01 13:00:00,507.8971616895346,6049.683,0
2018-09-01 13:30:00,506.6212671509282,6036.582,0
2018-09-01 14:00:00,500.92530938929247,6015.927,0
2018-09-01 14:30:00,493.8167541027711,6001.27,0
2018-09-01 15:00:00,485.3867366155502,5984.133,0
2018-09-01 15:30:00,482.01472962066185,5976.147,0
2018-09-01 16:00:00,482.105864944848,5977.668,0
2018-09-01 16:30:00,481.9235942964757,5948.071,0
2018-09-01 17:00:00,479.5540758676352,5917.908,0
2018-09-01 17:30:00,462.6484732311004,5860.271,0
2018-09-01 18:00:00,457.636030400861,5815.258,0
2018-09-01 18:30:00,462.7396085552865,5841.872,0
2018-09-01 19:00:00,481.9691619585688,5922.953,0
2018-09-01 19:30:00,493.9078894269573,5973.259,0
2018-09-01 20:00:00,490.62701775625504,5966.192,0
2018-09-01 20:30:00,500.87974172719936,5985.957,0
2018-09-01 21:00:00,493.9078894269573,5989.774,0
2018-09-01 21:30:00,490.5358824320689,5976.36,0
2018-09-01 22:00:00,465.3369652945924,5894.833,0
2018-09-01 22:30:00,436.8571764864138,5805.75,0
2018-09-01 23:00:00,425.3741256389562,5732.96,0
2018-09-01 23:30:00,418.5845439870864,5635.389,0
2018-09-02 00:00:00,436.2300376647834,5572.757,0
2018-09-02 00:30:00,446.5784772666128,5498.545,0
2018-09-02 01:00:00,436.4123890234059,5388.126,0
2018-09-02 01:30:00,423.0095641646489,5216.641,0
2018-09-02 02:00:00,436.7315039009954,5152.329,0
2018-09-02 02:30:00,435.5462200699489,5092.327,0
2018-09-02 03:00:00,431.5344901802529,5043.168,0
2018-09-02 03:30:00,417.6757869249395,5001.569,0
2018-09-02 04:00:00,406.2788270110304,4972.763,0
2018-09-02 04:30:00,403.9538471885929,4939.211,0
2018-09-02 05:00:00,394.88186709712136,4935.623,0
2018-09-02 05:30:00,403.9082593489373,4952.053,0
2018-09-02 06:00:00,404.40972558514926,4987.34,0
2018-09-02 06:30:00,404.4553134248049,5026.797,0
2018-09-02 07:00:00,403.99943502824857,5058.595,0
2018-09-02 07:30:00,404.5009012644605,5076.532,0
2018-09-02 08:00:00,404.0906107075599,5180.708,0
2018-09-02 08:30:00,413.846408393866,5295.525,0
2018-09-02 09:00:00,434.9991659940813,5421.843,0
2018-09-02 09:30:00,434.2241727199354,5515.959,0
2018-09-02 10:00:00,439.785889157923,5626.383,0
2018-09-02 10:30:00,457.8386736615551,5689.353,0
2018-09-02 11:00:00,435.77415926822704,5721.663,0
2018-09-02 11:30:00,425.92718590260966,5699.154,0
2018-09-02 12:00:00,425.0610169491525,5674.532,0
2018-09-02 12:30:00,420.2287059456551,5638.858,0
2018-09-02 13:00:00,418.6331315577078,5631.278,0
2018-09-02 13:30:00,420.0007667473769,5639.752,0
2018-09-02 14:00:00,420.1831181059995,5640.895,0
2018-09-02 14:30:00,423.374266881894,5648.743,0
2018-09-02 15:00:00,418.5875437180521,5639.071,0
2018-09-02 15:30:00,418.54195587839655,5631.696,0
2018-09-02 16:00:00,418.54195587839655,5623.639,0
2018-09-02 16:30:00,416.26256389561473,5613.675,0
2018-09-02 17:00:00,418.6331315577078,5619.157,0
2018-09-02 17:30:00,418.5875437180521,5615.553,0
2018-09-02 18:00:00,416.3081517352703,5610.325,0
2018-09-02 18:30:00,418.5875437180521,5646.193,0
2018-09-02 19:00:00,425.881598062954,5758.948,0
2018-09-02 19:30:00,450.2710922787194,5839.183,0
2018-09-02 20:00:00,470.1929782082324,5875.554,0
2018-09-02 20:30:00,470.6488566047888,5902.849,0
2018-09-02 21:00:00,509.0794054344902,5962.355,0
2018-09-02 21:30:00,514.0028921172989,5950.969,0
2018-09-02 22:00:00,470.1473903685769,5865.44,0
2018-09-02 22:30:00,425.92718590260966,5727.483,0
2018-09-02 23:00:00,425.7904223836427,5643.952,0
2018-09-02 23:30:00,436.4579768630616,5517.068,0
2018-09-03 00:00:00,428.29244013989774,5392.778,0
2018-09-03 00:30:00,414.9911487758946,5261.888,0
2018-09-03 01:00:00,407.4034705407587,5153.125,0
2018-09-03 01:30:00,407.3577616357277,5078.306,0
2018-09-03 02:00:00,407.8148506860371,4998.12,0
2018-09-03 02:30:00,404.9808985741189,4953.748,0
2018-09-03 03:00:00,398.947323110035,4899.471,0
2018-09-03 03:30:00,395.7476997578692,4878.865,0
2018-09-03 04:00:00,393.2794188861986,4856.172,0
2018-09-03 04:30:00,391.2225181598063,4848.662,0
2018-09-03 05:00:00,391.2225181598063,4867.369,0
2018-09-03 05:30:00,395.5191552327146,4942.585,0
2018-09-03 06:00:00,405.2094430992736,5092.66,0
2018-09-03 06:30:00,419.6991659940812,5285.242,0
2018-09-03 07:00:00,415.1739843960183,5465.971,0
2018-09-03 07:30:00,416.4081248318536,5647.302,0
2018-09-03 08:00:00,429.1609093354856,5913.395,0
2018-09-03 08:30:00,476.8352972827548,6231.361,0
2018-09-03 09:00:00,476.8810061877858,6423.531,0
2018-09-03 09:30:00,467.83064299166,6524.099,0
2018-09-03 10:00:00,477.0181329028786,6584.271,0
2018-09-03 10:30:00,494.2503900995426,6634.831,0
2018-09-03 11:00:00,500.69534570890505,6652.603,0
2018-09-03 11:30:00,500.741054613936,6661.465,0
2018-09-03 12:00:00,479.5321226795803,6630.348,0
2018-09-03 12:30:00,477.1095507129405,6586.627,0
2018-09-03 13:00:00,479.5778315846112,6589.738,0
2018-09-03 13:30:00,497.3585956416465,6641.709,0
2018-09-03 14:00:00,497.3585956416465,6660.724,0
2018-09-03 14:30:00,499.232660747915,6666.44,0
2018-09-03 15:00:00,499.232660747915,6672.772,0
2018-09-03 15:30:00,499.5526230831316,6681.673,0
2018-09-03 16:00:00,500.78676351896695,6684.078,0
2018-09-03 16:30:00,500.69534570890505,6683.094,0
2018-09-03 17:00:00,497.2671778315846,6650.526,0
2018-09-03 17:30:00,476.9724239978477,6560.325,0
2018-09-03 18:00:00,440.4052999730966,6440.141,0
2018-09-03 18:30:00,447.9472693032015,6371.326,0
2018-09-03 19:00:00,457.27188592951313,6385.058,0
2018-09-03 19:30:00,465.9108689803605,6410.579,0
2018-09-03 20:00:00,469.4304546677428,6388.428,0
2018-09-03 20:30:00,467.4192628463815,6355.348,0
2018-09-03 21:00:00,512.3054075867635,6316.507,0
2018-09-03 21:30:00,492.6505784234598,6252.364,0
2018-09-03 22:00:00,463.351170298628,6129.655,0
2018-09-03 22:30:00,429.8922518159806,5986.782,0
2018-09-03 23:00:00,419.927710519236,5851.037,0
2018-09-03 23:30:00,412.385741189131,5707.503,0
2018-09-04 00:00:00,415.1612658057574,5574.68,0
2018-09-04 00:30:00,472.7695991390908,5460.877,0
2018-09-04 01:00:00,464.7258205542104,5371.208,0
2018-09-04 01:30:00,451.89297148237824,5273.319,0
2018-09-04 02:00:00,445.4300511164918,5200.707,0
2018-09-04 02:30:00,463.8423997847727,5142.444,0
2018-09-04 03:00:00,447.1039009954265,5113.33,0
2018-09-04 03:30:00,431.38831046542913,5069.261,0
2018-09-04 04:00:00,431.2023271455475,5056.856,0
2018-09-04 04:30:00,426.4132566585956,5050.574,0
2018-09-04 05:00:00,431.2023271455475,5077.133,0
2018-09-04 05:30:00,445.47654694646224,5178.313,0
2018-09-04 06:00:00,445.5230427764326,5315.862,0
2018-09-04 06:30:00,465.93471213344094,5480.802,0
2018-09-04 07:00:00,480.3484194242669,5624.837,0
2018-09-04 07:30:00,432.969168684423,5788.773,0
2018-09-04 08:00:00,477.0937113263385,6092.395,0
2018-09-04 08:30:00,562.7390301318268,6407.195,0
2018-09-04 09:00:00,550.1851560398171,6578.839,0
2018-09-04 09:30:00,524.0080037664784,6628.116,0
2018-09-04 10:00:00,524.2869787463007,6641.058,0
2018-09-04 10:30:00,532.6562281409739,6675.346,0
2018-09-04 11:00:00,516.2432001614205,6672.18,0
2018-09-04 11:30:00,516.2432001614205,6667.558,0
2018-09-04 12:00:00,493.6462267958032,6587.844,0
2018-09-04 12:30:00,481.5108151735271,6519.825,0
2018-09-04 13:00:00,484.16107748184027,6531.957,0
2018-09-04 13:30:00,488.0202313693839,6560.738,0
2018-09-04 14:00:00,488.0667271993543,6578.421,0
2018-09-04 14:30:00,491.2749394673125,6586.15,0
2018-09-04 15:00:00,487.64826472962073,6569.222,0
2018-09-04 15:30:00,487.6947605595912,6566.801,0
2018-09-04 16:00:00,483.3706483723433,6560.599,0
2018-09-04 16:30:00,483.3706483723433,6556.991,0
2018-09-04 17:00:00,483.23116088243216,6528.105,0
2018-09-04 17:30:00,475.5593489373151,6459.285,0
2018-09-04 18:00:00,459.56478342749534,6369.96,0
2018-09-04 18:30:00,458.6813626580577,6297.512,0
2018-09-04 19:00:00,466.167191283293,6339.633,0
2018-09-04 19:30:00,475.41986144740383,6367.748,0
2018-09-04 20:00:00,481.4643193435567,6355.353,0
2018-09-04 20:30:00,483.23116088243216,6331.671,0
2018-09-04 21:00:00,547.209422921711,6287.85,0
2018-09-04 21:30:00,532.5632364810331,6228.364,0
2018-09-04 22:00:00,575.4788875437181,6099.06,0
2018-09-04 22:30:00,488.0202313693839,5964.502,0
2018-09-04 23:00:00,479.9299569545332,5829.219,0
2018-09-04 23:30:00,457.1934960990046,5670.099,0
2018-09-05 00:00:00,421.94670433145,5461.503,0
2018-09-05 00:30:00,468.27664783427497,5261.823,0
2018-09-05 01:00:00,457.1128060263653,5155.833,0
2018-09-05 01:30:00,438.6924670433145,5147.891,0
2018-09-05 02:00:00,417.3881355932204,5069.147,0
2018-09-05 02:30:00,430.4126177024482,5029.029,0
2018-09-05 03:00:00,417.2951035781544,4986.828,0
2018-09-05 03:30:00,414.3645951035782,4951.77,0
2018-09-05 04:00:00,412.5504708097929,4934.832,0
2018-09-05 04:30:00,412.50395480226,4935.642,0
2018-09-05 05:00:00,414.8762711864407,4969.707,0
2018-09-05 05:30:00,417.3881355932204,5039.5,0
2018-09-05 06:00:00,422.3653483992467,5175.157,0
2018-09-05 06:30:00,431.715065913371,5354.097,0
2018-09-05 07:00:00,455.1591337099812,5488.262,0
2018-09-05 07:30:00,441.2043314500942,5662.803,0
2018-09-05 08:00:00,462.6947269303202,5950.71,0
2018-09-05 08:30:00,505.53596986817325,6275.505,0
2018-09-05 09:00:00,505.53596986817325,6455.444,0
2018-09-05 09:30:00,495.6745762711864,6537.767,0
2018-09-05 10:00:00,497.0700564971752,6605.498,0
2018-09-05 10:30:00,519.3977401129944,6655.665,0
2018-09-05 11:00:00,505.1173258003767,6689.913,0
2018-09-05 11:30:00,481.90583804143125,6691.807,0
2018-09-05 12:00:00,482.4175141242937,6613.634,0
2018-09-05 12:30:00,481.8593220338983,6582.298,0
2018-09-05 13:00:00,481.8593220338983,6601.05,0
2018-09-05 13:30:00,491.72071563088514,6657.812,0
2018-09-05 14:00:00,501.3495291902072,6687.433,0
2018-09-05 14:30:00,501.3030131826742,6689.386,0
2018-09-05 15:00:00,481.90583804143125,6673.164,0
2018-09-05 15:30:00,489.3949152542373,6645.496,0
2018-09-05 16:00:00,489.3018832391714,6644.045,0
2018-09-05 16:30:00,481.90583804143125,6633.131,0
2018-09-05 17:00:00,474.3702448210922,6591.875,0
2018-09-05 17:30:00,441.343879472693,6543.139,0
2018-09-05 18:00:00,436.59924670433145,6417.955,0
2018-09-05 18:30:00,436.7853107344633,6362.162,0
2018-09-05 19:00:00,442.5998116760829,6381.082,0
2018-09-05 19:30:00,443.29755178907726,6410.271,0
2018-09-05 20:00:00,443.39058380414303,6388.522,0
2018-09-05 20:30:00,439.9949152542373,6340.731,0
2018-09-05 21:00:00,501.9077212806027,6317.193,0
2018-09-05 21:30:00,491.72071563088514,6243.826,0
2018-09-05 22:00:00,480.5103578154426,6116.092,0
2018-09-05 22:30:00,456.7406779661017,5959.959,0
2018-09-05 23:00:00,436.6457627118645,5814.105,0
2018-09-05 23:30:00,436.7387947269304,5672.678,0
2018-09-06 00:00:00,421.1652945924132,5507.66,0
2018-09-06 00:30:00,446.71872477804686,5359.906,0
2018-09-06 01:00:00,433.1492937853108,5245.765,0
2018-09-06 01:30:00,428.4396287328491,5181.275,0
2018-09-06 02:00:00,423.21702986279263,5112.117,0
2018-09-06 02:30:00,432.5897296206618,5070.419,0
2018-09-06 03:00:00,428.3463680387409,5032.791,0
2018-09-06 03:30:00,425.3620258272801,5000.073,0
2018-09-06 04:00:00,418.1809523809524,4988.533,0
2018-09-06 04:30:00,418.1343220338983,4983.971,0
2018-09-06 05:00:00,425.3620258272801,5012.896,0
2018-09-06 05:30:00,432.5430992736078,5081.124,0
2018-09-06 06:00:00,428.5328894269573,5231.198,0
2018-09-06 06:30:00,446.81198547215496,5409.308,0
2018-09-06 07:00:00,467.096186440678,5549.507,0
2018-09-06 07:30:00,428.5795197740113,5738.7,0
2018-09-06 08:00:00,468.7748789346247,6026.528,0
2018-09-06 08:30:00,531.3994350282486,6333.718,0
2018-09-06 09:00:00,497.5924334140436,6508.195,0
2018-09-06 09:30:00,483.2769168684423,6579.475,0
2018-09-06 10:00:00,486.2612590799032,6624.642,0
2018-09-06 10:30:00,502.06894673123486,6678.209,0
2018-09-06 11:00:00,524.6380347054077,6716.652,0
2018-09-06 11:30:00,506.405569007264,6700.534,0
2018-09-06 12:00:00,490.6445117029863,6642.092,0
2018-09-06 12:30:00,483.8831113801453,6584.395,0
2018-09-06 13:00:00,488.3129943502825,6621.178,0
2018-09-06 13:30:00,500.9498184019371,6665.858,0
2018-09-06 14:00:00,506.405569007264,6701.608,0
2018-09-06 14:30:00,522.7728208232446,6713.705,0
2018-09-06 15:00:00,506.405569007264,6709.788,0
2018-09-06 15:30:00,506.405569007264,6710.077,0
2018-09-06 16:00:00,506.405569007264,6710.643,0
2018-09-06 16:30:00,522.8194511702987,6719.763,0
2018-09-06 17:00:00,505.6594834543988,6680.659,0
2018-09-06 17:30:00,490.6445117029863,6615.135,0
2018-09-06 18:00:00,479.1268159806296,6489.349,0
2018-09-06 18:30:00,475.4896489104116,6425.112,0
2018-09-06 19:00:00,479.0801856335755,6454.171,0
2018-09-06 19:30:00,486.40115012106537,6489.299,0
2018-09-06 20:00:00,488.87255851493137,6466.959,0
2018-09-06 20:30:00,485.6550645682002,6425.793,0
2018-09-06 21:00:00,528.7415052461663,6375.72,0
2018-09-06 21:30:00,499.8306900726392,6300.444,0
2018-09-06 22:00:00,481.271811945117,6175.041,0
2018-09-06 22:30:00,478.3807304277643,6032.705,0
2018-09-06 23:00:00,442.3354721549637,5886.418,0
2018-09-06 23:30:00,448.3974172719936,5753.222,0
2018-09-07 00:00:00,428.0374495560936,5606.587,0
2018-09-07 00:30:00,476.5446327683616,5479.082,0
2018-09-07 01:00:00,467.92423997847726,5373.296,0
2018-09-07 01:30:00,455.71589991928977,5283.602,0
2018-09-07 02:00:00,446.2567662093086,5220.13,0
2018-09-07 02:30:00,466.7127253161152,5160.913,0
2018-09-07 03:00:00,465.0352434759215,5112.425,0
2018-09-07 03:30:00,443.2745762711865,5086.805,0
2018-09-07 04:00:00,440.9913370998116,5065.578,0
2018-09-07 04:30:00,440.9913370998116,5064.852,0
2018-09-07 05:00:00,443.3211729889696,5086.85,0
2018-09-07 05:30:00,462.4258272800645,5153.214,0
2018-09-07 06:00:00,445.8839924670433,5301.38,0
2018-09-07 06:30:00,466.8059187516815,5468.74,0
2018-09-07 07:00:00,476.26505246166255,5612.621,0
2018-09-07 07:30:00,435.2133440947,5807.331,0
2018-09-07 08:00:00,477.9891310196395,6085.437,0
2018-09-07 08:30:00,548.3967715899919,6404.461,0
2018-09-07 09:00:00,530.6900188323917,6578.883,0
2018-09-07 09:30:00,507.1120796341135,6684.705,0
2018-09-07 10:00:00,533.9517890772129,6753.37,0
2018-09-07 10:30:00,550.6800107613667,6794.85,0
2018-09-07 11:00:00,553.0098466505245,6804.78,0
2018-09-07 11:30:00,551.9847188592952,6793.458,0
2018-09-07 12:00:00,523.5141242937852,6706.324,0
2018-09-07 12:30:00,504.96863061608826,6641.838,0
2018-09-07 13:00:00,502.6387947269303,6624.026,0
2018-09-07 13:30:00,521.1376916868443,6683.03,0
2018-09-07 14:00:00,524.5392520850148,6717.81,0
2018-09-07 14:30:00,524.5392520850148,6721.453,0
2018-09-07 15:00:00,516.3382297551789,6679.357,0
2018-09-07 15:30:00,500.7283292978208,6647.728,0
2018-09-07 16:00:00,500.7283292978208,6641.138,0
2018-09-07 16:30:00,486.376540220608,6611.666,0
2018-09-07 17:00:00,483.39435028248585,6571.309,0
2018-09-07 17:30:00,480.9247242399784,6495.76,0
2018-09-07 18:00:00,470.76663976324994,6383.836,0
2018-09-07 18:30:00,465.2216303470541,6319.738,0
2018-09-07 19:00:00,469.8813021253699,6330.354,0
2018-09-07 19:30:00,465.3148237826204,6351.416,0
2018-09-07 20:00:00,460.6551520043045,6317.76,0
2018-09-07 20:30:00,444.7656712402475,6262.662,0
2018-09-07 21:00:00,525.2847995695453,6218.265,0
2018-09-07 21:30:00,501.660263653484,6149.699,0
2018-09-07 22:00:00,550.9595910680656,6040.642,0
2018-09-07 22:30:00,479.80640301318266,5924.344,0
2018-09-07 23:00:00,442.0164648910412,5799.304,0
2018-09-07 23:30:00,443.9269303201506,5687.564,0
2018-09-08 00:00:00,430.9050443906376,5522.386,0
2018-09-08 00:30:00,491.0561743341404,5358.401,0
2018-09-08 01:00:00,474.8455609362389,5257.306,0
2018-09-08 01:30:00,474.9849071832122,5204.365,0
2018-09-08 02:00:00,465.7880548829701,5137.867,0
2018-09-08 02:30:00,462.304398708636,5071.527,0
2018-09-08 03:00:00,453.3862389023406,5020.341,0
2018-09-08 03:30:00,444.3287328490718,4981.898,0
2018-09-08 04:00:00,442.6565778853914,4954.305,0
2018-09-08 04:30:00,438.5226392251816,4941.124,0
2018-09-08 05:00:00,438.5226392251816,4936.9,0
2018-09-08 05:30:00,442.6101291364004,4970.084,0
2018-09-08 06:00:00,444.37518159806297,5039.247,0
2018-09-08 06:30:00,453.4791364003229,5119.184,0
2018-09-08 07:00:00,459.2387812752219,5184.649,0
2018-09-08 07:30:00,491.0097255851493,5262.415,0
2018-09-08 08:00:00,510.70399515738495,5407.847,0
2018-09-08 08:30:00,545.6334543987086,5644.444,0
2018-09-08 09:00:00,515.5346650524616,5808.265,0
2018-09-08 09:30:00,550.6034705407587,5924.31,0
2018-09-08 10:00:00,569.7403551251009,6007.885,0
2018-09-08 10:30:00,576.4289749798224,6065.582,0
2018-09-08 11:00:00,576.4754237288136,6095.958,0
2018-09-08 11:30:00,574.5710250201776,6067.863,0
2018-09-08 12:00:00,567.4643664245359,6032.009,0
2018-09-08 12:30:00,546.2372881355932,5973.115,0
2018-09-08 13:00:00,546.1908393866022,5954.015,0
2018-09-08 13:30:00,546.144390637611,5942.952,0
2018-09-08 14:00:00,550.2318805488297,5940.79,0
2018-09-08 14:30:00,546.144390637611,5931.601,0
2018-09-08 15:00:00,531.5130347054076,5899.181,0
2018-09-08 15:30:00,531.5130347054076,5872.691,0
2018-09-08 16:00:00,515.8598062953995,5847.13,0
2018-09-08 16:30:00,511.49362389023406,5809.85,0
2018-09-08 17:00:00,503.2721953188055,5773.117,0
2018-09-08 17:30:00,492.2638418079096,5751.403,0
2018-09-08 18:00:00,505.50173527037936,5748.088,0
2018-09-08 18:30:00,515.4417675544794,5770.697,0
2018-09-08 19:00:00,515.5811138014528,5825.869,0
2018-09-08 19:30:00,550.2783292978208,5880.449,0
2018-09-08 20:00:00,562.7730427764326,5920.189,0
2018-09-08 20:30:00,550.3712267958031,5891.473,0
2018-09-08 21:00:00,550.3712267958031,5886.031,0
2018-09-08 21:30:00,550.3712267958031,5882.328,0
2018-09-08 22:00:00,550.3712267958031,5831.152,0
2018-09-08 22:30:00,515.8133575464085,5717.886,0
2018-09-08 23:00:00,515.4417675544794,5629.41,0
2018-09-08 23:30:00,511.075585149314,5549.631,0
2018-09-09 00:00:00,535.258501479688,5448.949,0
2018-09-09 00:30:00,552.0187920365887,5363.768,0
2018-09-09 01:00:00,535.3516142050041,5250.76,0
2018-09-09 01:30:00,535.1653887543719,5136.838,0
2018-09-09 02:00:00,515.891054613936,5062.859,0
2018-09-09 02:30:00,497.0822841000808,4995.566,0
2018-09-09 03:00:00,491.91452784503633,4952.685,0
2018-09-09 03:30:00,484.83796072101165,4905.246,0
2018-09-09 04:00:00,478.7856335754641,4876.042,0
2018-09-09 04:30:00,474.2696663976325,4859.636,0
2018-09-09 05:00:00,471.0107210115685,4860.874,0
2018-09-09 05:30:00,478.739077212806,4888.755,0
2018-09-09 06:00:00,484.79140435835353,4932.213,0
2018-09-09 06:30:00,489.30737153618514,4985.084,0
2018-09-09 07:00:00,494.1492332526232,5014.665,0
2018-09-09 07:30:00,484.74484799569547,5028.8,0
2018-09-09 08:00:00,513.3304546677429,5125.616,0
2018-09-09 08:30:00,546.8510357815443,5273.573,0
2018-09-09 09:00:00,557.6986682808717,5386.725,0
2018-09-09 09:30:00,566.9633844498252,5508.5,0
2018-09-09 10:00:00,570.9206752757601,5586.474,0
2018-09-09 10:30:00,551.7860102232984,5687.897,0
2018-09-09 11:00:00,505.5089857411892,5727.756,0
2018-09-09 11:30:00,517.520527306968,5740.196,0
2018-09-09 12:00:00,507.5109093354857,5721.961,0
2018-09-09 12:30:00,493.4974441754103,5697.802,0
2018-09-09 13:00:00,493.4974441754103,5690.62,0
2018-09-09 13:30:00,493.4974441754103,5696.539,0
2018-09-09 14:00:00,496.1511568469196,5704.561,0
2018-09-09 14:30:00,493.4974441754103,5695.421,0
2018-09-09 15:00:00,493.4508878127522,5696.321,0
2018-09-09 15:30:00,490.09882970137215,5666.297,0
2018-09-09 16:00:00,475.0611245628196,5644.638,0
2018-09-09 16:30:00,489.0280333602368,5654.215,0
2018-09-09 17:00:00,490.1919424266882,5647.988,0
2018-09-09 17:30:00,489.7263788001077,5641.392,0
2018-09-09 18:00:00,490.2384987893464,5650.368,0
2018-09-09 18:30:00,517.5670836696261,5704.477,0
2018-09-09 19:00:00,551.7394538606404,5815.392,0
2018-09-09 19:30:00,571.8518025289212,5887.626,0
2018-09-09 20:00:00,576.6005515200432,5909.39,0
2018-09-09 20:30:00,577.9506860371267,5955.581,0
2018-09-09 21:00:00,581.0234059725586,6003.656,0
2018-09-09 21:30:00,580.3716168953457,5995.783,0
2018-09-09 22:00:00,578.0437987624429,5918.216,0
2018-09-09 22:30:00,553.1361447403821,5789.155,0
2018-09-09 23:00:00,551.9256793112726,5691.515,0
2018-09-09 23:30:00,563.8441081517353,5558.682,0
2018-09-10 00:00:00,547.5493812214152,5434.496,0
2018-09-10 00:30:00,505.5089857411892,5311.901,0
2018-09-10 01:00:00,489.30737153618514,5193.744,0
2018-09-10 01:30:00,468.0776701641109,5113.191,0
2018-09-10 02:00:00,466.26197202044665,5039.58,0
2018-09-10 02:30:00,465.70329566855,4976.004,0
2018-09-10 03:00:00,455.5074522464353,4950.995,0
2018-09-10 03:30:00,449.9672450901265,4909.59,0
2018-09-10 04:00:00,447.49975786924944,4908.273,0
2018-09-10 04:30:00,447.49975786924944,4901.3,0
2018-09-10 05:00:00,437.0711326338445,4932.606,0
2018-09-10 05:30:00,447.5928705945656,5017.936,0
2018-09-10 06:00:00,454.8091068065645,5171.976,0
2018-09-10 06:30:00,480.7410008071026,5375.721,0
2018-09-10 07:00:00,508.7679311272532,5564.914,0
2018-09-10 07:30:00,437.0245762711865,5794.374,0
2018-09-10 08:00:00,468.49667742803337,6083.857,0
2018-09-10 08:30:00,533.2565778853915,6387.847,0
2018-09-10 09:00:00,533.1169087974173,6547.577,0
2018-09-10 09:30:00,515.7513855259618,6622.311,0
2018-09-10 10:00:00,520.5466908797417,6657.022,0
2018-09-10 10:30:00,506.3004439063761,6687.652,0
2018-09-10 11:00:00,524.1780871670703,6723.625,0
2018-09-10 11:30:00,528.9268361581921,6754.21,0
2018-09-10 12:00:00,522.8279526499866,6702.095,0
2018-09-10 12:30:00,513.1907855797687,6673.443,0
2018-09-10 13:00:00,517.9395345708905,6682.095,0
2018-09-10 13:30:00,527.9957089050309,6737.63,0
2018-09-10 14:00:00,528.9268361581921,6755.88,0
2018-09-10 14:30:00,533.3962469733657,6772.664,0
2018-09-10 15:00:00,526.5990180252893,6743.823,0
2018-09-10 15:30:00,525.574778046812,6755.448,0
2018-09-10 16:00:00,525.574778046812,6758.922,0
2018-09-10 16:30:00,522.7348399246705,6734.275,0
2018-09-10 17:00:00,501.9707021791768,6650.934,0
2018-09-10 17:30:00,482.696368038741,6561.717,0
2018-09-10 18:00:00,482.0911353241863,6430.534,0
2018-09-10 18:30:00,481.16000807102506,6371.808,0
2018-09-10 19:00:00,482.1376916868443,6397.687,0
2018-09-10 19:30:00,482.18424804950223,6416.931,0
2018-09-10 20:00:00,481.9980225988701,6403.164,0
2018-09-10 20:30:00,481.3927898843153,6368.762,0
2018-09-10 21:00:00,517.3808582189938,6322.511,0
2018-09-10 21:30:00,502.99494215765407,6268.258,0
2018-09-10 22:00:00,478.739077212806,6126.663,0
2018-09-10 22:30:00,463.8875975248857,5978.94,0
2018-09-10 23:00:00,438.00225988700566,5812.514,0
2018-09-10 23:30:00,438.00225988700566,5665.055,0
2018-09-11 00:00:00,434.4639763249932,5524.985,0
2018-09-11 00:30:00,455.8799031476998,5398.613,0
2018-09-11 01:00:00,443.91491794457903,5289.695,0
2018-09-11 01:30:00,441.4008743610439,5192.711,0
2018-09-11 02:00:00,455.60056497175145,5136.286,0
2018-09-11 02:30:00,445.9168415388755,5068.113,0
2018-09-11 03:00:00,438.1884853376379,5017.17,0
2018-09-11 03:30:00,438.1419289749799,5007.007,0
2018-09-11 04:00:00,434.0449690610708,4972.634,0
2018-09-11 04:30:00,424.0819074522464,4964.086,0
2018-09-11 05:00:00,426.8752892117299,4991.172,0
2018-09-11 05:30:00,428.0391982781814,5067.641,0
2018-09-11 06:00:00,445.8702851762174,5214.569,0
2018-09-11 06:30:00,458.0680521926285,5397.221,0
2018-09-11 07:00:00,444.1011433952112,5562.668,0
2018-09-11 07:30:00,431.1119182136132,5774.713,0
2018-09-11 08:00:00,450.43280871670703,6051.169,0
2018-09-11 08:30:00,492.9387678235136,6325.871,0
2018-09-11 09:00:00,486.6071025020178,6498.017,0
2018-09-11 09:30:00,484.3723970944311,6597.198,0
2018-09-11 10:00:00,498.3858622545064,6655.869,0
