Year,Month,Day,Unnamed: 0,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2014,11,24,327.0,1.7333333333333334,0.7333333333333334,0.8666666666666667,1.0,27.366666666666664,31.166666666666668,25.166666666666668,5.133333333333333,22.3
2014,11,25,328.0,3.3333333333333335,2.6666666666666665,3.266666666666667,3.3333333333333335,27.666666666666668,31.933333333333334,25.2,5.2,27.0
2014,11,26,329.0,32.53333333333333,18.866666666666667,23.733333333333334,30.2,27.166666666666668,32.23333333333333,24.3,5.866666666666667,33.13333333333333
2014,11,27,330.0,4.133333333333334,4.066666666666666,4.133333333333334,4.133333333333334,27.599999999999998,31.46666666666667,24.666666666666668,6.033333333333334,28.433333333333334
2014,11,28,331.0,9.4,8.933333333333334,9.333333333333334,9.333333333333334,27.866666666666664,31.266666666666666,25.166666666666668,5.733333333333333,29.96666666666667
2014,11,29,332.0,16.8,12.200000000000001,15.733333333333333,16.8,26.366666666666664,30.866666666666664,24.3,5.333333333333333,32.166666666666664
2014,11,30,333.0,0.0,0.0,0.0,0.0,27.866666666666664,30.833333333333332,24.7,5.0,21.96666666666667
2014,12,1,334.0,18.8,14.200000000000001,14.866666666666667,15.266666666666666,26.5,29.133333333333336,22.8,5.0,35.03333333333334
2014,12,2,335.0,0.0,0.0,0.0,0.0,28.066666666666666,31.733333333333334,25.266666666666666,5.133333333333333,35.766666666666666
2014,12,3,336.0,0.0,0.0,0.0,0.0,28.933333333333334,33.1,25.933333333333337,5.7,22.566666666666666
2014,12,4,337.0,40.46666666666667,13.266666666666666,21.666666666666668,28.46666666666667,26.066666666666666,28.03333333333333,23.433333333333334,5.733333333333333,34.800000000000004
2014,12,5,338.0,0.0,0.0,0.0,0.0,28.2,32.36666666666667,24.833333333333332,5.666666666666667,20.900000000000002
2014,12,6,339.0,12.799999999999999,9.399999999999999,12.133333333333335,12.466666666666667,27.0,29.599999999999998,23.866666666666664,5.7,42.699999999999996
2014,12,7,340.0,16.866666666666667,12.466666666666667,13.399999999999999,13.6,26.96666666666667,33.233333333333334,24.366666666666664,5.6000000000000005,33.733333333333334
2014,12,8,341.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.099999999999998,30.333333333333332,24.633333333333336,5.533333333333334,22.066666666666666
2014,12,9,342.0,0.0,0.0,0.0,0.0,28.03333333333333,31.7,25.233333333333334,7.6000000000000005,29.76666666666667
2014,12,10,343.0,0.6,0.6,0.6,0.6,28.3,32.43333333333334,25.900000000000002,7.733333333333333,28.3
2014,12,11,344.0,1.3333333333333333,0.7999999999999999,0.9333333333333332,1.2666666666666666,27.666666666666668,31.7,25.46666666666667,6.6000000000000005,30.366666666666664
2014,12,12,345.0,6.933333333333334,3.733333333333333,6.6000000000000005,6.866666666666666,27.96666666666667,32.333333333333336,25.5,7.966666666666666,32.96666666666667
2014,12,13,346.0,12.933333333333335,9.466666666666667,9.933333333333334,10.266666666666667,27.766666666666666,31.733333333333334,25.3,7.099999999999999,31.433333333333334
2014,12,14,347.0,2.8000000000000003,2.4666666666666663,2.8000000000000003,2.8000000000000003,28.3,32.300000000000004,25.566666666666666,6.933333333333334,27.233333333333334
2014,12,15,348.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.933333333333334,31.900000000000002,25.633333333333336,7.366666666666667,33.96666666666667
2014,12,16,349.0,2.3333333333333335,1.0666666666666667,1.4000000000000001,2.066666666666667,26.866666666666664,29.599999999999998,25.233333333333334,5.566666666666666,18.133333333333333
2014,12,17,350.0,44.06666666666666,33.06666666666666,40.666666666666664,43.86666666666667,26.2,30.133333333333336,23.433333333333334,5.566666666666666,29.900000000000002
2014,12,18,351.0,1.866666666666667,1.4666666666666668,1.6666666666666667,1.8,27.433333333333334,32.1,25.066666666666666,7.666666666666667,28.066666666666666
2014,12,19,352.0,20.466666666666665,5.3999999999999995,6.6000000000000005,8.933333333333332,25.133333333333336,26.133333333333336,24.2,5.333333333333333,23.3
2014,12,20,353.0,2.4,2.0,2.0,2.4,26.866666666666664,32.13333333333333,24.5,5.566666666666666,29.63333333333333
2014,12,21,354.0,2.6,2.0,2.4,2.5333333333333337,27.03333333333333,31.866666666666664,24.900000000000002,6.0,33.13333333333333
2014,12,22,355.0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,26.8,30.166666666666668,24.866666666666664,5.6000000000000005,25.099999999999998
2014,12,23,356.0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,26.266666666666666,28.8,24.900000000000002,6.766666666666667,28.066666666666666
2014,12,24,357.0,1.5999999999999999,1.0,1.1333333333333333,1.1333333333333333,26.633333333333336,31.0,24.8,6.333333333333333,25.900000000000002
2014,12,25,358.0,12.200000000000001,8.466666666666667,9.799999999999999,11.533333333333333,27.2,30.46666666666667,25.233333333333334,4.666666666666667,21.599999999999998
2014,12,26,359.0,37.800000000000004,13.200000000000001,18.666666666666668,23.133333333333336,25.233333333333334,28.7,23.633333333333336,5.8,26.900000000000002
2014,12,27,360.0,16.333333333333332,8.799999999999999,11.733333333333334,13.200000000000001,25.833333333333332,30.366666666666664,23.8,5.7,27.266666666666666
2014,12,28,361.0,1.3333333333333333,0.9333333333333332,1.2,1.2666666666666666,26.233333333333334,29.73333333333333,24.2,6.7,25.433333333333334
2014,12,29,362.0,2.6,1.4666666666666668,1.8,2.2666666666666666,25.7,28.733333333333334,24.066666666666666,9.333333333333334,39.73333333333333
2014,12,30,363.0,0.0,0.0,0.0,0.0,25.333333333333332,26.833333333333332,24.366666666666664,7.2,28.900000000000002
2014,12,31,364.0,0.0,0.0,0.0,0.0,26.3,28.900000000000002,24.7,8.033333333333333,26.866666666666664
2015,1,1,365.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,25.900000000000002,27.366666666666664,24.666666666666668,6.666666666666667,24.366666666666664
2015,1,2,366.0,0.0,0.0,0.0,0.0,26.833333333333332,29.900000000000002,24.5,9.133333333333333,33.233333333333334
2015,1,3,367.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,27.133333333333336,30.833333333333332,24.666666666666668,7.433333333333333,27.233333333333334
2015,1,4,368.0,0.0,0.0,0.0,0.0,27.7,31.8,24.866666666666664,7.733333333333334,27.366666666666664
2015,1,5,369.0,0.0,0.0,0.0,0.0,27.833333333333332,32.199999999999996,24.96666666666667,7.433333333333333,23.666666666666668
2015,1,6,370.0,22.2,8.866666666666665,13.466666666666667,16.733333333333334,26.766666666666666,31.833333333333332,24.53333333333333,6.833333333333333,28.933333333333334
2015,1,7,371.0,7.733333333333333,6.133333333333333,6.466666666666668,7.266666666666667,26.5,30.666666666666668,24.53333333333333,5.633333333333333,24.733333333333334
2015,1,8,372.0,5.133333333333334,3.0666666666666664,4.133333333333334,4.466666666666667,25.833333333333332,29.633333333333336,24.2,6.066666666666666,25.566666666666666
2015,1,9,373.0,1.4666666666666668,0.6666666666666666,1.0,1.3333333333333333,25.03333333333333,27.166666666666668,23.933333333333334,6.566666666666666,21.833333333333332
2015,1,10,374.0,12.533333333333333,10.133333333333335,10.666666666666666,12.533333333333333,26.166666666666668,31.400000000000002,23.633333333333336,7.466666666666666,28.2
2015,1,11,375.0,7.666666666666667,4.133333333333333,4.3999999999999995,4.466666666666666,26.599999999999998,30.233333333333334,24.566666666666666,7.166666666666667,28.2
2015,1,12,376.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.366666666666664,31.166666666666668,25.366666666666664,9.700000000000001,31.566666666666663
2015,1,13,377.0,0.0,0.0,0.0,0.0,27.5,31.733333333333334,24.766666666666666,10.4,32.26666666666667
2015,1,14,378.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.5,31.5,25.2,9.833333333333334,30.633333333333336
2015,1,15,379.0,0.0,0.0,0.0,0.0,27.400000000000002,31.7,24.933333333333334,9.866666666666667,31.833333333333332
2015,1,16,380.0,0.0,0.0,0.0,0.0,27.099999999999998,31.433333333333334,24.266666666666666,9.133333333333333,30.0
2015,1,17,381.0,0.0,0.0,0.0,0.0,26.96666666666667,31.399999999999995,24.2,9.333333333333334,30.233333333333334
2015,1,18,382.0,0.0,0.0,0.0,0.0,26.8,31.0,24.0,10.200000000000001,32.266666666666666
2015,1,19,383.0,1.0666666666666667,0.8666666666666667,1.0,1.0666666666666667,26.866666666666664,31.2,24.433333333333334,10.366666666666667,33.0
2015,1,20,384.0,0.0,0.0,0.0,0.0,26.900000000000002,31.099999999999998,24.5,10.6,31.433333333333334
2015,1,21,385.0,9.733333333333333,7.466666666666666,8.6,9.733333333333333,26.5,30.933333333333334,24.633333333333336,9.200000000000001,31.066666666666666
2015,1,22,386.0,0.0,0.0,0.0,0.0,26.96666666666667,30.8,24.833333333333332,10.566666666666666,35.4
2015,1,23,387.0,0.0,0.0,0.0,0.0,26.633333333333336,30.366666666666664,24.133333333333336,10.200000000000001,32.5
2015,1,24,388.0,7.466666666666666,6.333333333333333,7.466666666666666,7.466666666666666,26.8,30.866666666666664,24.366666666666664,9.033333333333333,28.8
2015,1,25,389.0,5.333333333333333,4.333333333333333,5.266666666666667,5.333333333333333,26.766666666666666,30.633333333333336,24.433333333333334,8.9,26.866666666666664
2015,1,26,390.0,0.0,0.0,0.0,0.0,26.933333333333334,31.099999999999998,24.766666666666666,9.200000000000001,29.5
2015,1,27,391.0,0.0,0.0,0.0,0.0,27.2,31.599999999999998,24.433333333333334,9.5,29.5
2015,1,28,392.0,0.26666666666666666,0.19999999999999998,0.19999999999999998,0.26666666666666666,27.166666666666668,31.933333333333334,23.933333333333334,8.433333333333334,27.0
2015,1,29,393.0,0.0,0.0,0.0,0.0,26.633333333333336,29.433333333333334,25.066666666666666,8.366666666666667,26.866666666666664
2015,1,30,394.0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,26.733333333333334,31.066666666666666,24.400000000000002,8.066666666666666,29.266666666666666
2015,1,31,395.0,0.0,0.0,0.0,0.0,27.2,31.7,24.96666666666667,10.1,33.6
2015,2,1,396.0,0.0,0.0,0.0,0.0,26.566666666666666,31.3,23.7,9.266666666666667,37.06666666666667
2015,2,2,397.0,2.8000000000000003,1.7333333333333334,1.7333333333333334,2.1333333333333333,25.96666666666667,29.0,24.233333333333334,7.533333333333334,31.900000000000002
2015,2,3,398.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,26.0,29.433333333333337,24.2,8.1,29.399999999999995
2015,2,4,399.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,25.666666666666668,28.066666666666666,23.5,8.166666666666666,32.166666666666664
2015,2,5,400.0,0.19999999999999998,0.13333333333333333,0.13333333333333333,0.13333333333333333,26.8,30.5,24.8,11.033333333333333,37.06666666666667
2015,2,6,401.0,15.733333333333334,6.8,8.666666666666666,13.200000000000001,25.833333333333332,29.3,23.46666666666667,9.733333333333333,38.03333333333333
2015,2,7,402.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.46666666666667,29.933333333333334,24.53333333333333,10.333333333333334,34.800000000000004
2015,2,8,403.0,0.0,0.0,0.0,0.0,26.5,30.53333333333333,24.03333333333333,10.233333333333334,35.9
2015,2,9,404.0,0.0,0.0,0.0,0.0,26.766666666666666,30.833333333333332,24.566666666666666,12.166666666666666,36.233333333333334
2015,2,10,405.0,0.0,0.0,0.0,0.0,26.7,30.4,24.5,,
2015,2,11,406.0,0.0,0.0,0.0,0.0,26.6,31.1,23.6,,
2015,2,12,407.0,0.0,0.0,0.0,0.0,26.3,30.8,23.3,,
2015,2,13,408.0,0.0,0.0,0.0,0.0,26.6,30.8,24.0,8.4,
2015,2,14,409.0,0.0,0.0,0.0,0.0,26.833333333333332,30.96666666666667,23.766666666666666,9.1,27.7
2015,2,15,410.0,0.0,0.0,0.0,0.0,27.2,31.900000000000002,23.833333333333332,8.533333333333333,26.3
2015,2,16,411.0,0.0,0.0,0.0,0.0,27.566666666666666,32.4,24.53333333333333,9.733333333333334,30.733333333333334
2015,2,17,412.0,0.0,0.0,0.0,0.0,27.599999999999998,32.5,24.7,9.966666666666667,29.633333333333336
2015,2,18,413.0,8.066666666666666,3.6,4.133333333333334,4.8,27.333333333333332,32.36666666666667,24.599999999999998,9.4,33.1
2015,2,19,414.0,16.666666666666668,8.200000000000001,10.4,14.333333333333334,26.433333333333334,31.0,23.066666666666666,8.9,38.63333333333333
2015,2,20,415.0,0.0,0.0,0.0,0.0,27.5,31.76666666666667,25.133333333333336,9.633333333333333,29.866666666666664
2015,2,21,416.0,0.0,0.0,0.0,0.0,27.400000000000002,31.900000000000002,24.400000000000002,8.533333333333333,28.433333333333337
2015,2,22,417.0,0.0,0.0,0.0,0.0,27.333333333333332,31.666666666666668,24.400000000000002,9.433333333333334,28.2
2015,2,23,418.0,13.4,11.866666666666667,13.4,13.4,27.53333333333333,33.266666666666666,24.666666666666668,9.4,29.266666666666666
2015,2,24,419.0,0.0,0.0,0.0,0.0,27.366666666666664,30.666666666666668,24.933333333333334,8.0,30.5
2015,2,25,420.0,0.5333333333333333,0.39999999999999997,0.4666666666666666,0.5333333333333333,27.433333333333334,32.46666666666667,23.96666666666667,8.133333333333333,31.766666666666666
2015,2,26,421.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.46666666666667,31.53333333333333,24.8,7.366666666666666,26.76666666666667
2015,2,27,422.0,0.0,0.0,0.0,0.0,27.933333333333334,32.56666666666667,22.5,9.533333333333333,32.76666666666667
2015,2,28,423.0,0.0,0.0,0.0,0.0,28.46666666666667,33.800000000000004,25.2,9.4,30.366666666666664
2015,3,1,424.0,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,28.166666666666668,33.333333333333336,25.266666666666666,9.633333333333335,33.833333333333336
2015,3,2,425.0,5.3999999999999995,2.4,4.533333333333333,5.3999999999999995,27.5,33.03333333333333,24.166666666666668,8.233333333333333,38.53333333333333
2015,3,3,426.0,0.0,0.0,0.0,0.0,28.066666666666666,32.266666666666666,25.666666666666668,8.333333333333334,28.53333333333333
2015,3,4,427.0,19.866666666666667,16.400000000000002,19.266666666666666,19.866666666666667,27.633333333333336,33.333333333333336,24.433333333333334,7.0,34.666666666666664
2015,3,5,428.0,0.0,0.0,0.0,0.0,27.933333333333334,33.0,24.933333333333334,7.433333333333334,30.833333333333332
2015,3,6,429.0,0.0,0.0,0.0,0.0,27.866666666666664,32.7,24.5,7.333333333333333,23.866666666666664
2015,3,7,430.0,0.0,0.0,0.0,0.0,28.46666666666667,33.166666666666664,25.3,8.299999999999999,30.36666666666667
2015,3,8,431.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,28.166666666666668,32.9,25.766666666666666,6.833333333333333,27.46666666666667
2015,3,9,432.0,28.066666666666666,13.0,21.53333333333333,23.599999999999998,27.7,32.23333333333333,24.8,8.4,39.699999999999996
2015,3,10,433.0,0.0,0.0,0.0,0.0,27.899999999999995,33.1,25.0,8.0,32.733333333333334
2015,3,11,434.0,21.53333333333333,10.466666666666667,11.333333333333334,13.4,25.566666666666666,27.633333333333336,24.133333333333336,6.166666666666667,32.26666666666667
2015,3,12,435.0,0.0,0.0,0.0,0.0,27.333333333333332,31.233333333333334,25.03333333333333,8.133333333333335,30.03333333333333
2015,3,13,436.0,0.0,0.0,0.0,0.0,27.633333333333336,32.233333333333334,24.7,9.1,27.96666666666667
2015,3,14,437.0,1.6666666666666667,1.5333333333333332,1.6666666666666667,1.6666666666666667,27.833333333333332,32.833333333333336,24.866666666666664,8.933333333333334,27.633333333333336
2015,3,15,438.0,14.799999999999999,11.466666666666669,13.933333333333335,14.666666666666666,27.46666666666667,31.7,24.46666666666667,7.800000000000001,32.63333333333333
2015,3,16,439.0,2.6,2.466666666666667,2.6,2.6,27.933333333333334,32.699999999999996,25.53333333333333,6.8999999999999995,25.933333333333337
2015,3,17,440.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,28.3,32.73333333333333,25.933333333333334,7.633333333333333,24.0
2015,3,18,441.0,0.0,0.0,0.0,0.0,28.433333333333334,33.0,25.96666666666667,7.733333333333333,26.63333333333333
2015,3,19,442.0,9.6,6.8,7.866666666666667,9.6,28.366666666666664,32.76666666666667,25.866666666666664,7.0,28.3
2015,3,20,443.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,28.633333333333336,32.833333333333336,25.8,6.433333333333333,23.53333333333333
2015,3,21,444.0,7.133333333333333,2.8666666666666667,4.2,7.133333333333333,28.400000000000002,33.4,25.5,6.8999999999999995,29.03333333333333
2015,3,22,445.0,25.0,19.26666666666667,22.8,25.0,27.233333333333334,33.06666666666667,23.600000000000005,5.3999999999999995,36.86666666666667
2015,3,23,446.0,0.0,0.0,0.0,0.0,28.46666666666667,33.53333333333333,25.5,7.766666666666667,27.099999999999998
2015,3,24,447.0,0.0,0.0,0.0,0.0,28.333333333333332,31.8,26.2,7.666666666666667,26.53333333333333
2015,3,25,448.0,0.0,0.0,0.0,0.0,29.066666666666666,33.46666666666667,26.7,9.966666666666667,32.9
2015,3,26,449.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,28.733333333333334,32.63333333333333,26.46666666666667,10.3,33.5
2015,3,27,450.0,0.0,0.0,0.0,0.0,28.866666666666664,33.06666666666667,26.2,9.433333333333334,34.199999999999996
2015,3,28,451.0,8.4,8.200000000000001,8.200000000000001,8.200000000000001,28.2,31.600000000000005,25.900000000000002,8.266666666666667,35.166666666666664
2015,3,29,452.0,17.266666666666666,11.666666666666666,12.533333333333333,15.6,26.733333333333334,29.03333333333333,24.066666666666666,4.966666666666666,33.36666666666667
2015,3,30,453.0,0.0,0.0,0.0,0.0,28.599999999999998,33.233333333333334,25.566666666666666,6.966666666666666,28.933333333333334
2015,3,31,454.0,18.866666666666667,13.6,14.333333333333334,14.533333333333333,27.53333333333333,31.666666666666668,24.833333333333332,5.966666666666666,33.96666666666666
2015,4,1,455.0,12.800000000000002,11.4,12.533333333333333,12.666666666666666,26.96666666666667,32.4,24.633333333333336,5.133333333333333,27.599999999999998
2015,4,2,456.0,16.866666666666667,12.799999999999999,15.066666666666668,16.8,26.833333333333332,32.666666666666664,24.03333333333333,5.3,30.96666666666667
2015,4,3,457.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,27.733333333333334,31.099999999999998,25.5,5.133333333333334,25.066666666666666
2015,4,4,458.0,5.466666666666666,4.733333333333333,4.933333333333334,5.0,28.7,33.5,25.733333333333334,6.5,31.53333333333333
2015,4,5,459.0,13.800000000000002,10.333333333333334,12.666666666666666,13.066666666666668,27.7,31.066666666666666,25.066666666666666,4.7,27.46666666666667
2015,4,6,460.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,28.5,32.6,26.3,5.966666666666666,25.666666666666668
2015,4,7,461.0,10.133333333333333,9.533333333333333,10.133333333333333,10.133333333333333,28.733333333333334,33.46666666666667,25.53333333333333,7.099999999999999,31.333333333333332
2015,4,8,462.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,29.0,33.26666666666667,26.46666666666667,8.033333333333333,29.5
2015,4,9,463.0,0.0,0.0,0.0,0.0,29.099999999999998,33.166666666666664,26.566666666666666,8.033333333333333,31.2
2015,4,10,464.0,0.26666666666666666,0.20000000000000004,0.26666666666666666,0.26666666666666666,29.266666666666666,33.1,26.866666666666664,7.466666666666666,29.533333333333335
2015,4,11,465.0,14.666666666666666,11.133333333333333,12.866666666666667,14.6,27.7,31.266666666666666,25.433333333333334,5.1000000000000005,24.0
2015,4,12,466.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.233333333333334,33.699999999999996,25.766666666666666,6.0,27.566666666666666
2015,4,13,467.0,0.0,0.0,0.0,0.0,29.0,32.93333333333333,26.133333333333336,7.5,28.2
2015,4,14,468.0,0.0,0.0,0.0,0.0,29.233333333333334,33.56666666666667,26.266666666666666,7.3999999999999995,28.3
2015,4,15,469.0,8.066666666666666,4.6000000000000005,5.6000000000000005,8.066666666666666,28.8,32.93333333333334,25.7,7.266666666666666,33.0
2015,4,16,470.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,29.599999999999998,33.6,26.733333333333334,8.133333333333335,28.566666666666663
2015,4,17,471.0,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.39999999999999997,29.166666666666668,33.199999999999996,26.3,7.466666666666666,29.266666666666666
2015,4,18,472.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,29.366666666666664,33.233333333333334,26.96666666666667,5.466666666666666,24.599999999999998
2015,4,19,473.0,19.2,8.866666666666667,14.0,19.066666666666666,28.166666666666668,32.6,23.8,5.6000000000000005,31.766666666666666
2015,4,20,474.0,0.0,0.0,0.0,0.0,28.733333333333334,32.93333333333334,26.433333333333334,4.833333333333333,26.066666666666666
2015,4,21,475.0,7.400000000000001,6.266666666666667,6.733333333333333,7.333333333333333,27.96666666666667,33.166666666666664,25.0,5.433333333333334,34.56666666666667
2015,4,22,476.0,6.2,5.333333333333333,5.466666666666666,6.066666666666666,28.266666666666666,33.03333333333333,25.099999999999998,6.533333333333334,26.266666666666666
2015,4,23,477.0,4.933333333333334,3.8666666666666667,4.6,4.866666666666666,28.400000000000002,33.333333333333336,25.400000000000002,6.3999999999999995,25.7
2015,4,24,478.0,18.133333333333333,11.266666666666666,17.2,18.133333333333333,27.866666666666664,33.03333333333334,24.566666666666666,6.333333333333333,33.96666666666667
2015,4,25,479.0,12.0,8.799999999999999,10.066666666666666,10.133333333333333,27.733333333333334,32.23333333333333,24.866666666666664,6.300000000000001,36.733333333333334
2015,4,26,480.0,14.333333333333334,10.0,12.4,13.133333333333335,27.599999999999998,31.53333333333333,24.96666666666667,6.033333333333334,28.933333333333334
2015,4,27,481.0,3.9333333333333336,3.3333333333333335,3.9333333333333336,3.9333333333333336,27.7,31.933333333333334,25.333333333333332,4.733333333333333,29.633333333333336
2015,4,28,482.0,20.0,9.466666666666667,15.533333333333333,18.733333333333334,27.766666666666666,33.166666666666664,24.566666666666666,5.633333333333333,29.633333333333336
2015,4,29,483.0,0.0,0.0,0.0,0.0,28.566666666666666,32.6,25.599999999999998,5.0,22.333333333333332
2015,4,30,484.0,2.2,1.3333333333333333,1.3333333333333333,1.3333333333333333,27.599999999999998,32.56666666666667,25.400000000000002,5.8999999999999995,34.699999999999996
2015,5,1,485.0,0.0,0.0,0.0,0.0,27.96666666666667,32.233333333333334,25.766666666666666,4.366666666666666,22.900000000000002
2015,5,2,486.0,5.533333333333332,4.466666666666666,5.466666666666666,5.533333333333332,28.0,31.3,25.233333333333334,4.8,24.46666666666667
2015,5,3,487.0,36.666666666666664,15.533333333333331,22.866666666666664,30.53333333333333,26.96666666666667,29.400000000000002,24.233333333333334,6.433333333333334,38.166666666666664
2015,5,4,488.0,1.6666666666666667,1.4666666666666668,1.5999999999999999,1.6666666666666667,27.733333333333334,31.700000000000003,25.599999999999998,5.3,27.96666666666667
2015,5,5,489.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,28.566666666666666,33.4,25.366666666666664,5.2,26.03333333333333
2015,5,6,490.0,1.2666666666666666,1.1333333333333335,1.2,1.2,28.766666666666666,32.26666666666667,26.2,5.066666666666666,24.099999999999998
2015,5,7,491.0,4.466666666666666,2.933333333333333,4.3999999999999995,4.466666666666666,29.166666666666668,33.0,27.03333333333333,6.8,24.266666666666666
2015,5,8,492.0,9.066666666666666,8.666666666666666,9.0,9.0,28.566666666666666,31.833333333333332,25.866666666666664,6.8999999999999995,32.300000000000004
2015,5,9,493.0,0.0,0.0,0.0,0.0,29.3,32.733333333333334,26.733333333333334,7.5,27.233333333333334
2015,5,10,494.0,0.0,0.0,0.0,0.0,29.733333333333334,32.833333333333336,28.133333333333336,8.4,28.23333333333333
2015,5,11,495.0,0.0,0.0,0.0,0.0,30.233333333333334,33.56666666666666,28.066666666666666,8.833333333333334,26.633333333333336
2015,5,12,496.0,1.0,1.0,1.0,1.0,29.566666666666666,32.9,28.0,7.433333333333334,29.63333333333333
2015,5,13,497.0,0.0,0.0,0.0,0.0,29.266666666666666,32.96666666666667,27.03333333333333,6.533333333333334,28.933333333333334
2015,5,14,498.0,12.266666666666666,11.6,11.666666666666666,11.666666666666666,29.0,33.7,25.099999999999998,6.7,31.433333333333337
2015,5,15,499.0,11.666666666666666,9.066666666666668,10.333333333333334,10.866666666666667,27.166666666666668,29.633333333333336,25.166666666666668,4.266666666666667,25.933333333333334
2015,5,16,500.0,7.6000000000000005,7.066666666666666,7.533333333333334,7.6000000000000005,28.3,30.766666666666666,26.133333333333336,5.566666666666666,25.8
2015,5,17,501.0,0.0,0.0,0.0,0.0,29.166666666666668,32.86666666666667,26.8,5.333333333333333,24.833333333333332
2015,5,18,502.0,13.133333333333333,7.2,11.4,12.933333333333332,28.433333333333334,31.666666666666668,25.633333333333336,4.966666666666666,35.96666666666667
2015,5,19,503.0,0.0,0.0,0.0,0.0,29.53333333333333,33.333333333333336,26.866666666666664,6.8,29.0
2015,5,20,504.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,29.0,32.266666666666666,26.633333333333336,7.2,30.099999999999998
2015,5,21,505.0,0.0,0.0,0.0,0.0,29.433333333333334,33.13333333333333,26.633333333333336,7.233333333333333,29.866666666666664
2015,5,22,506.0,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.39999999999999997,29.066666666666666,31.566666666666666,27.96666666666667,6.933333333333334,30.96666666666667
2015,5,23,507.0,7.466666666666668,3.1333333333333333,4.266666666666667,5.333333333333333,27.03333333333333,28.53333333333333,25.133333333333336,5.2,23.5
2015,5,24,508.0,0.0,0.0,0.0,0.0,28.833333333333332,32.266666666666666,26.133333333333336,6.033333333333334,24.233333333333334
2015,5,25,509.0,0.8666666666666667,0.7999999999999999,0.7999999999999999,0.7999999999999999,28.733333333333334,32.0,26.933333333333334,5.3,35.63333333333333
2015,5,26,510.0,4.0,2.8666666666666667,3.8666666666666667,3.9333333333333336,28.733333333333334,32.6,25.8,6.5,36.233333333333334
2015,5,27,511.0,0.6666666666666666,0.3333333333333333,0.4666666666666666,0.4666666666666666,28.366666666666664,32.0,25.53333333333333,6.8,30.833333333333332
2015,5,28,512.0,0.0,0.0,0.0,0.0,29.2,32.5,26.433333333333334,6.966666666666666,26.53333333333333
2015,5,29,513.0,0.0,0.0,0.0,0.0,30.2,33.166666666666664,28.400000000000002,8.933333333333334,33.233333333333334
2015,5,30,514.0,0.0,0.0,0.0,0.0,30.133333333333336,34.13333333333333,28.266666666666666,9.766666666666667,34.93333333333333
2015,5,31,515.0,0.6,0.6,0.6,0.6,29.633333333333336,33.43333333333333,27.266666666666666,7.233333333333334,29.900000000000002
2015,6,1,516.0,0.0,0.0,0.0,0.0,29.5,33.800000000000004,26.5,6.533333333333332,26.066666666666666
2015,6,2,517.0,1.0666666666666667,1.0,1.0666666666666667,1.0666666666666667,29.5,34.333333333333336,25.900000000000002,7.633333333333334,33.13333333333333
2015,6,3,518.0,0.0,0.0,0.0,0.0,29.0,32.666666666666664,25.833333333333332,7.466666666666666,24.7
2015,6,4,519.0,1.0,1.0,1.0,1.0,29.46666666666667,33.0,27.333333333333332,7.766666666666666,28.666666666666668
2015,6,5,520.0,0.0,0.0,0.0,0.0,29.2,33.56666666666666,26.5,5.533333333333334,27.599999999999998
